gene	pval	effect	hi_ct	lo_ct	T	qval	sig
SEMA4A	0.23976023976023977	0.33101851851851855	Monocyte	B cell	0.00032726107462857515	1.0	False
EMC1-AS1	0.23976023976023977	0.25678733031674206	B cell	Erythroid	0.004705334985604221	1.0	False
DEPDC1	0.23976023976023977	0.471957671957672	Progenitor	Monocyte	0.001001819780405302	1.0	False
RPL5	0.23976023976023977	0.47447280799112096	Dendritic cell	NK	0.0030029227795047454	1.0	False
CSF3R	0.23976023976023977	0.504688361831219	Progenitor	B cell	0.00021290127197752057	1.0	False
SNX2	0.23976023976023977	0.35099859656698695	Plasma cell	Monocyte	0.00094205681715492	1.0	False
CCDC32	0.24075924075924077	0.38634498953205454	Plasma cell	Monocyte	0.0003788794119281159	1.0	False
B3GAT3	0.24075924075924077	0.5094859241126071	Monocyte	B cell	0.0022889542695674545	1.0	False
MEST	0.24075924075924077	0.9055900621118013	Dendritic cell	Progenitor	0.00012336382620219418	1.0	False
BLK	0.24075924075924077	0.2778819119025304	T cell	Dendritic cell	0.00031977018392317686	1.0	False
TRIM62	0.24075924075924077	0.2487446197991392	Monocyte	T cell	0.0024776210396164084	1.0	False
RRM2B	0.24075924075924077	0.09048202614379086	Progenitor	Erythroid	0.0003734290556601166	1.0	False
NT5M	0.24075924075924077	0.25565217391304346	Dendritic cell	Monocyte	0.0009875746131563525	1.0	False
DDX3X	0.24075924075924077	0.07148524224661562	Monocyte	Dendritic cell	6.260502572853035e-05	1.0	False
SNRPB	0.24075924075924077	0.23191578069626856	Dendritic cell	Plasma cell	0.0005921988395216898	1.0	False
TYW3	0.24075924075924077	0.2865664324235987	Erythroid	NK	0.0057480153812490805	1.0	False
LSM4	0.24075924075924077	0.4269761344797008	Plasma cell	Progenitor	8.186140084783745e-05	1.0	False
PA2G4	0.24075924075924077	0.21072724828605988	Progenitor	Plasma cell	0.00030930020400916653	1.0	False
RHOG	0.24075924075924077	0.0554440442378179	Erythroid	B cell	0.00013249143435326922	1.0	False
CBX5	0.24175824175824176	0.30937498137874736	B cell	Plasma cell	0.0001747425575776218	1.0	False
TMEM41B	0.24175824175824176	0.4731063955201886	Plasma cell	Dendritic cell	0.0002609067194541038	1.0	False
TMUB2	0.24175824175824176	0.7701946147693948	Plasma cell	T cell	0.0013546123345020847	1.0	False
CAMP	0.24175824175824176	0.026187583452622953	Monocyte	T cell	7.433116838072488e-05	1.0	False
ENSG00000291283	0.24175824175824176	0.5272592592592593	NK	Dendritic cell	0.0004770853848673326	1.0	False
DAG1	0.24175824175824176	0.31878306878306883	NK	Monocyte	0.0008453338113838483	1.0	False
CD59	0.24175824175824176	0.5249894456532329	B cell	Plasma cell	0.0001700634016502523	1.0	False
ENSG00000266844	0.24175824175824176	0.5453504755195491	NK	B cell	0.0031910095242848363	1.0	False
BCL2L12	0.24175824175824176	0.27326701734284675	Erythroid	Monocyte	0.0001668058919797273	1.0	False
LINC00907	0.24175824175824176	0.1349924585218703	Monocyte	T cell	0.0015870177431031689	1.0	False
CEP250	0.24175824175824176	0.24769882179675995	Dendritic cell	Plasma cell	0.0003731759454588812	1.0	False
C18orf54	0.24175824175824176	0.3188405797101449	Monocyte	Plasma cell	0.00276415575429999	1.0	False
RNF170	0.24175824175824176	0.41975308641975306	NK	Erythroid	0.0028684208638306433	1.0	False
CEP112	0.24175824175824176	0.17317073170731706	Erythroid	Progenitor	0.0021307560526153046	1.0	False
PARD6G	0.24175824175824176	0.21798449612403098	Monocyte	B cell	0.0009530981584964875	1.0	False
MKLN1	0.24275724275724275	0.29999386336340284	NK	Dendritic cell	0.00022478949267099122	1.0	False
ENSG00000285627	0.24275724275724275	0.3048054919908467	Monocyte	B cell	0.0010560073579064652	1.0	False
UBE2J2	0.24275724275724275	0.2945804195804196	Progenitor	Monocyte	0.002195074273233467	1.0	False
STAG2	0.24275724275724275	0.23411266676389386	T cell	NK	0.0001525242263420995	1.0	False
ENSG00000290848	0.24275724275724275	0.28577388402169374	Erythroid	Monocyte	0.00019793346432472962	1.0	False
PLSCR4	0.24275724275724275	0.28856624319419233	Progenitor	Dendritic cell	0.0003375912539500407	1.0	False
DMXL1	0.24275724275724275	0.14400408090749045	Dendritic cell	Plasma cell	0.00028571762227403016	1.0	False
ARFIP2	0.24275724275724275	0.5953654188948306	Monocyte	Dendritic cell	0.0016477147656936352	1.0	False
S100Z	0.24275724275724275	0.3434065934065934	B cell	Erythroid	0.0008973833450476051	1.0	False
CHMP6	0.24275724275724275	0.26336762116578627	Dendritic cell	Plasma cell	0.00099444567435326	1.0	False
ENSG00000269951	0.24275724275724275	0.6057142857142856	Monocyte	Erythroid	0.0027816395286408774	1.0	False
JADE3	0.24275724275724275	0.3289973691902952	Progenitor	Plasma cell	0.0009099555629771231	1.0	False
ATP6V1B2	0.24275724275724275	0.17002339538195504	Erythroid	Plasma cell	0.00046613565306085226	1.0	False
ZNHIT3	0.24375624375624375	0.1731078904991949	Dendritic cell	Plasma cell	0.0028928293023417796	1.0	False
PRAF2	0.24375624375624375	0.9705882352941176	Progenitor	Dendritic cell	1.9100627817061197e-05	1.0	False
ENSG00000275178	0.24375624375624375	0.743421052631579	T cell	NK	0.0015764463058127558	1.0	False
NAGLU	0.24375624375624375	0.8923809523809523	Plasma cell	NK	0.001103252486216349	1.0	False
