statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.006537363565102141	0.0001	0.29451514679907853	0.28233966908245595	27	7	18	3	17	ENSG00000071994	0.0006010844748858447	True
0.006931025617393853	0.0001	0.3898417647189802	0.37885414781730764	18	6	18	6	18	ENSG00000072135	0.0006010844748858447	True
0.0017119433072433439	0.0001	0.18424651260786237	0.17221779539471302	47	7	19	4	19	ENSG00000072274	0.0006010844748858447	False
0.0013820467265251764	0.0001	0.19887757479234727	0.24087919342701183	48	7	19	7	19	ENSG00000072501	0.0006010844748858447	False
0.004284803783896806	0.0001	0.2121315997066119	0.24365100468046144	4	4	14	3	14	ENSG00000072694	0.0006010844748858447	True
0.006506002154268845	0.0001	0.3865221035808587	0.4100917431192661	39	7	17	3	16	ENSG00000072756	0.0006010844748858447	True
0.004367714741929286	0.0001	0.19294558355078642	0.22127857457535852	23	7	18	5	17	ENSG00000073584	0.0006010844748858447	False
0.007194853727275128	0.0001	0.3487670727696188	0.44183843296906244	37	7	19	3	19	ENSG00000073921	0.0006010844748858447	True
0.000536668293746252	0.0001	0.09382007487836773	0.1843866663401783	37	7	19	5	19	ENSG00000074201	0.0006010844748858447	False
0.001720200688667475	0.0001	0.1274056161817363	0.1522900337196579	27	7	18	6	18	ENSG00000074319	0.0006010844748858447	False
0.0015226966477488056	0.0001	0.2513036417776418	0.28258991062775923	31	7	19	3	19	ENSG00000074356	0.0006010844748858447	True
0.0031547447253594567	0.0001	0.41937324881958016	0.3944662496422585	35	6	17	4	17	ENSG00000074603	0.0006010844748858447	True
0.004555308125824632	0.0001	0.3301433318510786	0.32728199618749454	29	7	19	10	19	ENSG00000074695	0.0006010844748858447	True
0.0016071125240719854	0.0001	0.22553308413106216	0.15691709169831797	27	7	19	5	18	ENSG00000074696	0.0006010844748858447	True
0.002923740335835116	0.0001	0.21246334136152856	0.28199557691362404	51	7	19	8	19	ENSG00000075292	0.0006010844748858447	True
0.0029725228653200504	0.0001	0.1989161117516693	0.21879919210807933	22	7	19	7	19	ENSG00000075413	0.0006010844748858447	False
0.000147778610594571	0.0001	0.03427985426445948	0.037384783978636905	16	7	19	15	19	ENSG00000075624	0.0006010844748858447	False
0.005991788561056905	0.0001	0.35731028831488937	0.3338720538720538	21	6	16	3	16	ENSG00000075856	0.0006010844748858447	True
0.0033707208081228813	0.0001	0.4519070605121741	0.5068219130887217	28	7	18	5	17	ENSG00000076053	0.0006010844748858447	True
0.00208222293863868	0.0001	0.2979436296276926	0.2354724697462475	48	7	16	5	13	ENSG00000076554	0.0006010844748858447	True
0.0032270910286077044	0.0001	0.2574087147070391	0.2353625202687051	38	7	16	3	16	ENSG00000076685	0.0006010844748858447	True
0.0037009862495904038	0.0001	0.30437025760459957	0.2064891222805701	29	5	15	5	15	ENSG00000076770	0.0006010844748858447	True
0.00017652059278644973	0.0001	0.05803140496974175	0.04088675347362909	12	7	19	8	19	ENSG00000076928	0.0006010844748858447	False
0.0021193009727230793	0.0001	0.17926384395816386	0.23793897060681876	38	7	19	5	19	ENSG00000077097	0.0006010844748858447	False
0.0030939220684173823	0.0001	0.27530389753226087	0.2833855822334207	56	7	19	9	19	ENSG00000077147	0.0006010844748858447	True
0.009446227556858285	0.0001	0.30141952300365643	0.3454074259084922	7	6	17	5	17	ENSG00000077454	0.0006010844748858447	True
