statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.008934345186326803	0.014925373134328358	0.21740570355180194	0.1634615384615385	4	3	4	3	4	ENSG00000182541	0.8201247284703244	False
0.004176526406516273	0.014925373134328358	0.23165138171704186	0.19441418201702215	7	6	10	3	6	ENSG00000183255	0.8201247284703244	False
0.0014170994324631762	0.014925373134328358	0.19469986798073138	0.12351636406369354	7	7	19	6	16	ENSG00000185088	0.8201247284703244	False
0.0034049264306766375	0.014925373134328358	0.10346085859557988	0.1992111686133999	8	7	19	11	19	ENSG00000189403	0.8201247284703244	False
0.00013558107921894668	0.014925373134328358	0.04036193693754559	0.03340603076460666	6	7	17	4	13	ENSG00000196967	0.8201247284703244	False
0.0015450611345805651	0.014925373134328358	0.27899623096496196	0.35403998550215776	15	6	17	7	9	ENSG00000198901	0.8201247284703244	False
0.013185569565993961	0.014925373134328358	0.27889306984728107	0.2687525583299223	3	5	7	3	5	ENSG00000234171	0.8201247284703244	False
0.006396573390766798	0.014925373134328358	0.1198154614099439	0.16719700025396259	4	3	5	3	5	ENSG00000284634	0.8201247284703244	False
0.027338058027665143	0.014925373134328358	0.4555421867946451	0.4971174195431657	9	5	7	3	5	ENSG00000291202	0.8201247284703244	False
0.0041747268918721344	0.01990049751243781	0.17249471968043403	0.19053589432050255	8	6	11	5	7	ENSG00000052723	0.8201247284703244	False
8.723641285180184e-06	0.01990049751243781	0.010405257235078607	0.009260704950678237	4	7	19	9	15	ENSG00000096384	0.8201247284703244	False
1.6529609304913968e-05	0.01990049751243781	0.015476190476190449	0.018361581920903966	2	7	16	4	10	ENSG00000100403	0.8201247284703244	False
0.03745777841643737	0.01990049751243781	0.35575305410733	0.424191965912595	10	7	16	3	10	ENSG00000100918	0.8201247284703244	False
0.006895287786905102	0.01990049751243781	0.18041205490931045	0.17135644976419842	7	6	10	3	6	ENSG00000101928	0.8201247284703244	False
0.0023477524670483803	0.01990049751243781	0.16832932641106363	0.14436499951589343	6	7	19	6	15	ENSG00000104973	0.8201247284703244	False
0.0003679539918384912	0.01990049751243781	0.055473081897225565	0.04445627291723041	4	7	18	9	14	ENSG00000105058	0.8201247284703244	False
0.0030782842322854267	0.01990049751243781	0.15746047202848618	0.21995553190680706	4	7	16	4	10	ENSG00000105122	0.8201247284703244	False
0.07311055303152421	0.01990049751243781	0.5443504483807993	0.5458814322050478	3	5	6	3	6	ENSG00000105516	0.8201247284703244	False
0.0020015846891833725	0.01990049751243781	0.09093297211822224	0.17963291451762653	14	7	19	8	15	ENSG00000105993	0.8201247284703244	False
0.0033218948000676386	0.01990049751243781	0.20231689298046684	0.19374042338476352	12	7	18	5	12	ENSG00000107077	0.8201247284703244	False
0.0009288354996981093	0.01990049751243781	0.04875753513737175	0.10521471875065025	3	7	19	10	19	ENSG00000107223	0.8201247284703244	False
0.003942091015303717	0.01990049751243781	0.18053139628285736	0.23374048658170038	20	7	19	7	15	ENSG00000111011	0.8201247284703244	False
0.0003863893962958027	0.01990049751243781	0.08022623665887173	0.061147186147186186	11	7	18	6	14	ENSG00000113328	0.8201247284703244	False
0.05685530533097632	0.01990049751243781	0.3475756730528135	0.5974885350088469	8	6	15	6	10	ENSG00000113368	0.8201247284703244	False
0.002623652088057315	0.01990049751243781	0.23642744370931823	0.243393355841774	26	7	18	3	12	ENSG00000113810	0.8201247284703244	False
0.01593569038531118	0.01990049751243781	0.5225194430705048	0.4543711420544265	18	6	8	3	6	ENSG00000114388	0.8201247284703244	False
0.0011010890534710982	0.01990049751243781	0.23111917663271322	0.10797948133371331	12	7	14	4	11	ENSG00000114796	0.8201247284703244	False
0.001431927533485059	0.01990049751243781	0.20617619837287895	0.15464468826240227	18	7	19	8	15	ENSG00000114857	0.8201247284703244	False
0.0015871546427479672	0.01990049751243781	0.2903011491223061	0.16411879201121912	17	7	18	5	15	ENSG00000116580	0.8201247284703244	False
0.000398295164595245	0.01990049751243781	0.04853648227245963	0.0744441274657427	2	5	9	4	6	ENSG00000116663	0.8201247284703244	False
0.005752869221308521	0.01990049751243781	0.17740367970460538	0.19458585340228585	12	7	19	8	16	ENSG00000135930	0.8201247284703244	False
0.0009675542963900027	0.01990049751243781	0.14208071206484835	0.153317187094542	15	7	19	6	15	ENSG00000139613	0.8201247284703244	False
0.019470522646955746	0.01990049751243781	0.3485052102794039	0.41878902166850296	4	5	10	3	7	ENSG00000139977	0.8201247284703244	False
0.00012451994577679414	0.01990049751243781	0.10418864001977657	0.06011122396553408	9	7	18	8	15	ENSG00000140612	0.8201247284703244	False
0.00042800647266940165	0.01990049751243781	0.07384274810809513	0.06316166754471575	4	6	15	7	11	ENSG00000143811	0.8201247284703244	False
0.0036136511635332293	0.01990049751243781	0.18833210342099663	0.18345868394271103	11	7	15	4	12	ENSG00000145782	0.8201247284703244	False
0.0034159348228606154	0.01990049751243781	0.28757456329943865	0.3858140452088376	14	6	13	4	9	ENSG00000150527	0.8201247284703244	False
