gene	n_donors	n_studies	n_donors_imbalanced	pooled_depth	pooled_ratio	study_baseline	pooled_deviation	pval	qval	sig_imbalanced	recurrent
Zfp788	3.0	2.0	3.0	169.0	0.4911242603550296	0.49771015934427937	-0.006585898989249772	0.8640388546634896	0.8888648267042745	False	True
Ube2v2	4.0	3.0	3.0	146.0	0.4931506849315068	0.4862110985871106	0.006939586344396231	0.8667669859296959	0.8913052865339177	False	True
ENSG00000255480	5.0	3.0	3.0	222.0	0.5	0.4945743078098315	0.005425692190168474	0.871548793834449	0.8956434638409464	False	True
Xab2	3.0	1.0	3.0	126.0	0.5158730158730159	0.5087278119799025	0.007145203893113461	0.8725393080588768	0.8964907251631368	False	True
Draxin	3.0	1.0	3.0	260.0	0.5038461538461538	0.5087278119799025	-0.004881658133748634	0.8748880558886722	0.8984940879192652	False	True
Slc39a9	5.0	3.0	3.0	147.0	0.4897959183673469	0.4962321063164351	-0.006436187949088179	0.8759749325062438	0.8993634295516468	False	True
Map2k5	6.0	3.0	3.0	486.0	0.5	0.49647285966153265	0.0035271403384673494	0.8764126784670303	0.899738794480558	False	True
ENSG00000287093	8.0	7.0	3.0	554.0	0.48014440433212996	0.4834349455463387	-0.003290541214208742	0.8768328563529167	0.9000466754580077	False	True
LINC00844	5.0	2.0	3.0	177.0	0.4915254237288136	0.4972355791978821	-0.005710155469068501	0.8792345136489572	0.9022148902467153	False	True
ENSG00000284391	3.0	2.0	3.0	88.0	0.4772727272727273	0.48518884802832757	-0.007916120755600276	0.8818812719154474	0.904338953539422	False	True
SLC15A1	4.0	4.0	3.0	305.0	0.49508196721311476	0.49085482878027936	0.004227138432835398	0.8826013925920686	0.9049748178633118	False	True
9530077C05Rik	5.0	2.0	3.0	305.0	0.4885245901639344	0.4927173081504297	-0.004192717986495287	0.8835575699736665	0.9057070268647872	False	True
ENSG00000289763	6.0	4.0	3.0	186.0	0.478494623655914	0.4837943194044143	-0.0052996957485003104	0.8850011028597766	0.9069631122051698	False	True
HMCN2	14.0	4.0	3.0	3607.0	0.4981979484336013	0.4969967958313251	0.001201152602276212	0.885278595871222	0.9071977942132994	False	True
Sel1l	4.0	2.0	3.0	260.0	0.49230769230769234	0.4878944324507243	0.004413259856968055	0.8867916389854913	0.9084745953847587	False	True
Mtus2	5.0	3.0	3.0	263.0	0.4828897338403042	0.4872047162375326	-0.004314982397228384	0.8886597066655033	0.9099896799192568	False	True
CERS3	7.0	4.0	3.0	309.0	0.48220064724919093	0.47824891358286475	0.003951733666326174	0.8894012171469424	0.9106243751074857	False	True
ENSG00000236390	6.0	4.0	3.0	266.0	0.4924812030075188	0.49663892477633836	-0.004157721768819567	0.8921186547347582	0.9130818324461368	False	True
Abhd2	5.0	3.0	3.0	308.0	0.4967532467532468	0.5005924317993758	-0.0038391850461290677	0.8928056312277058	0.9137099672415716	False	True
ENSG00000263683	6.0	4.0	3.0	543.0	0.5009208103130756	0.49805811914703063	0.0028626911660449283	0.8938644487369507	0.9145184126194424	False	True
ENSG00000265494	6.0	3.0	3.0	420.0	0.49523809523809526	0.4920179946930558	0.0032201005450394615	0.8949829721479259	0.9154875441647661	False	True
Maf1	4.0	2.0	3.0	1266.0	0.5031595576619273	0.5013405811116006	0.0018189765503267008	0.8970078463854421	0.9172829499429134	False	True
Hdhd2	4.0	2.0	3.0	427.0	0.49882903981264637	0.5019549913585581	-0.003125951545911776	0.8972071683142651	0.9174366275615804	False	True
LINC03008	4.0	3.0	3.0	115.0	0.46956521739130436	0.46366664440280025	0.005898572988504103	0.8990625712855969	0.9190575695923774	False	True
Ankrd44	4.0	2.0	3.0	200.0	0.5	0.49560929330762304	0.0043907066923769555	0.9011626801973497	0.9208018592343402	False	True
Gmpr	4.0	2.0	3.0	210.0	0.4857142857142857	0.48998707101950334	-0.00427278530521763	0.9014246024034972	0.921044336089542	False	True
MYCBP2-AS2	5.0	3.0	3.0	119.0	0.4957983193277311	0.49015790920057734	0.005640410127153772	0.9020413189473608	0.9215632230486518	False	True
Dmtf1	5.0	3.0	3.0	349.0	0.49283667621776506	0.4895444683229075	0.0032922078948575684	0.9020802213265755	0.9215632230486518	False	True
ENSG00000284430	4.0	3.0	3.0	130.0	0.5	0.4946264505935741	0.005373549406425926	0.9024691070389058	0.9219101632681882	False	True
ENSG00000262171	4.0	1.0	3.0	142.0	0.49295774647887325	0.49803864263861325	-0.00508089615974	0.9036176408482299	0.9229070519022882	False	True
Foxj3	5.0	3.0	3.0	283.0	0.49823321554770317	0.5018306974359272	-0.0035974818882240633	0.9036602741740485	0.9229254014910199	False	True
LINC01549	3.0	3.0	3.0	87.0	0.4827586206896552	0.48920170108340383	-0.006443080393748635	0.9043071749871054	0.9234525199638453	False	True
NT5C1A	5.0	1.0	3.0	277.0	0.49458483754512633	0.4980386426386132	-0.0034538050934868614	0.9084717302055482	0.926827446846283	False	True
TMEM92-AS1	7.0	6.0	3.0	370.0	0.4945945945945946	0.4916653269948597	0.002929267599734886	0.910262982672288	0.928174024928015	False	True
GAS6-DT	8.0	6.0	3.0	523.0	0.4875717017208413	0.4900297268531204	-0.002458025132279107	0.9104678318833326	0.9283576042381558	False	True
Gm9828	4.0	2.0	3.0	148.0	0.49324324324324326	0.4978624303420076	-0.004619187098764355	0.9105136290154706	0.9283790006707681	False	True
Cdkl5	6.0	3.0	3.0	297.0	0.48484848484848486	0.4880877533820019	-0.0032392685335170257	0.9110765145711768	0.9288263703727678	False	True
C4orf54	5.0	2.0	3.0	395.0	0.5012658227848101	0.49849363030451815	0.0027721924802919795	0.9122563360514534	0.9297251801417827	False	True
ENSG00000254295	7.0	4.0	3.0	354.0	0.4858757062146893	0.48879498887536393	-0.002919282660674649	0.9125049044733875	0.9298536755644732	False	True
Ric3	3.0	2.0	3.0	180.0	0.49444444444444446	0.49039009770682374	0.004054346737620729	0.9133534792237462	0.9305662477109573	False	True
Hacd1	4.0	2.0	3.0	215.0	0.5069767441860465	0.5033253062284581	0.003651437957588488	0.9147226981238085	0.9317296623025523	False	True
Inafm1	3.0	1.0	3.0	273.0	0.5054945054945055	0.5087278119799025	-0.0032333064853969917	0.9148982514249105	0.9318395490520442	False	True
Ipo4	4.0	2.0	3.0	189.0	0.5079365079365079	0.5040871756282407	0.003849332308267228	0.9157071761263291	0.9325562479862436	False	True
Atp6v1b2	4.0	2.0	3.0	616.0	0.5016233766233766	0.503712877631995	-0.0020895010086183774	0.9173892037571961	0.9339133420013467	False	True
ZNF467	5.0	3.0	3.0	164.0	0.49390243902439024	0.4979211558330038	-0.004018716808613543	0.9180183199269139	0.9343758280757748	False	True
Zc3h3	4.0	2.0	3.0	191.0	0.5026178010471204	0.4989792083389585	0.003638592708161914	0.9198894999550519	0.9360002621853707	False	True
Ccdc177	4.0	2.0	3.0	176.0	0.5	0.49622482497553055	0.003775175024469446	0.9202097058031155	0.9361733187215805	False	True
ENSG00000214919	4.0	3.0	3.0	111.0	0.4864864864864865	0.4817566504055764	0.004729836080910099	0.9205584945385855	0.93641090630809	False	True
BMS1P14	7.0	4.0	3.0	271.0	0.4870848708487085	0.4900924209432731	-0.003007550094564604	0.9211061202869735	0.9369324277665528	False	True
Rab33a	3.0	1.0	3.0	303.0	0.5115511551155115	0.5087278119799025	0.0028233431356090577	0.9216891121786168	0.9374999492214808	False	True
ENSG00000287221	3.0	2.0	3.0	163.0	0.48466257668711654	0.4884442249639005	-0.0037816482767839554	0.9230539792163912	0.9386840789405653	False	True
Acadvl	3.0	1.0	3.0	117.0	0.5042735042735043	0.5087278119799026	-0.004454307706398319	0.9232218787853136	0.9387527610270819	False	True
ENSG00000224400	3.0	2.0	3.0	96.0	0.4791666666666667	0.4839589078555648	-0.004792241188898094	0.9251435284395443	0.9402723254438798	False	True
Commd10	6.0	3.0	3.0	372.0	0.49731182795698925	0.49487963069627267	0.0024321972607165843	0.9252474064686647	0.9403407244279788	False	True
Osbp	6.0	3.0	3.0	292.0	0.4897260273972603	0.4923767227899573	-0.0026506953926970223	0.9278098467220002	0.9424702146201406	False	True
Ino80	6.0	3.0	3.0	581.0	0.48881239242685026	0.48697040229544336	0.001841990131406901	0.9292181191766017	0.9434722393506546	False	True
LRTM1	8.0	6.0	3.0	453.0	0.4768211920529801	0.47889304780256425	-0.0020718557495841283	0.9296600163533406	0.9438115133190492	False	True
ENSG00000259715	4.0	1.0	3.0	347.0	0.4956772334293948	0.49803864263861325	-0.002361409209218457	0.9298949278393763	0.9440025242209096	False	True
Cnih4	4.0	2.0	3.0	99.0	0.494949494949495	0.49932385594242623	-0.004374360992931259	0.9306327509113781	0.944525077009935	False	True
LINC02576	9.0	5.0	3.0	372.0	0.4946236559139785	0.49237538291659605	0.00224827299738245	0.9308811029966685	0.9447179447370373	False	True
Zfyve1	5.0	3.0	3.0	274.0	0.5	0.49742774295352493	0.0025722570464750683	0.9321357902634277	0.945632184395926	False	True
D030055H07Rik	5.0	2.0	3.0	158.0	0.4936708860759494	0.49702540672909873	-0.00335452065314934	0.9327918076497849	0.9462408050471207	False	True
Eif2b3	5.0	3.0	3.0	386.0	0.5025906735751295	0.500456773983403	0.002133899591726496	0.9331765007572668	0.9465339760846134	False	True
Nutf2	4.0	2.0	3.0	104.0	0.49038461538461536	0.4944862439423783	-0.004101628557762915	0.93332499325659	0.9466332679849092	False	True
SMIM24	6.0	4.0	3.0	616.0	0.461038961038961	0.4594155864756272	0.0016233745633338348	0.9355620662087236	0.9484137506014791	False	True
ENSG00000286729	3.0	3.0	3.0	207.0	0.48792270531400966	0.48525672393711355	0.0026659813768961094	0.9388248487831511	0.9509741375103987	False	True
FOXD4L4	3.0	2.0	3.0	86.0	0.5	0.49592893096445406	0.004071069035545938	0.9398092714384393	0.9516621259267966	False	True
ADIPOQ	3.0	3.0	3.0	160.0	0.48125	0.4842005266660097	-0.0029505266660097007	0.9404690267337535	0.9522013485750769	False	True
ENSG00000259868	6.0	5.0	3.0	244.0	0.4918032786885246	0.49410524568128006	-0.0023019669927554776	0.9426649796960369	0.9539084279582198	False	True
Arfgap2	3.0	1.0	3.0	327.0	0.5107033639143731	0.5087278119799025	0.001975551934470632	0.9430322496400682	0.9541768516491738	False	True
Cchcr1	3.0	2.0	3.0	89.0	0.4943820224719101	0.49088257112928196	0.003499451342628135	0.9473471769387857	0.957834704395777	False	True
Chfr	6.0	3.0	3.0	428.0	0.49065420560747663	0.492241434215621	-0.0015872286081443643	0.947631330224867	0.9580158003119839	False	True
MIR4527HG	5.0	4.0	3.0	888.0	0.4864864864864865	0.48540178923192157	0.001084697254564948	0.9484335076507218	0.9585461833980202	False	True
Gm43813	3.0	1.0	3.0	93.0	0.5053763440860215	0.5087278119799025	-0.003351467893880966	0.9484521784198344	0.9585461833980202	False	True
ENSG00000255326	4.0	3.0	3.0	117.0	0.49572649572649574	0.4928249922164521	0.002901503510043646	0.9499452103398005	0.9596921842814536	False	True
Nab1	4.0	2.0	3.0	167.0	0.5029940119760479	0.500619011564354	0.002375000411693917	0.951053724498249	0.9606045704209158	False	True
Zfp131	5.0	3.0	3.0	383.0	0.4934725848563969	0.4950352716679789	-0.0015626868115820036	0.9512255871034259	0.9607262880678816	False	True
Ppip5k2	6.0	3.0	3.0	353.0	0.49291784702549574	0.4913317807902202	0.0015860662352755184	0.9524679131254583	0.9616695083139224	False	True
Zmym5	6.0	3.0	3.0	609.0	0.4876847290640394	0.4864985177338847	0.0011862113301547295	0.9532963378996646	0.9623760855462725	False	True
Kctd2	4.0	2.0	3.0	152.0	0.5	0.5023244603359631	-0.002324460335963119	0.9542931861865686	0.9631512217068549	False	True
ENSG00000258473	3.0	3.0	3.0	86.0	0.47674418604651164	0.4798317825670559	-0.0030875965205442446	0.954295842306423	0.9631512217068549	False	True
Exoc6	4.0	2.0	3.0	133.0	0.49624060150375937	0.49377340068722403	0.002467200816535342	0.954616323759948	0.9634226999023131	False	True
PCDHB18P	4.0	3.0	3.0	107.0	0.4953271028037383	0.49263527107794874	0.002691831725789573	0.9555847111954312	0.9642439647611063	False	True
Rtl6	3.0	1.0	3.0	87.0	0.5057471264367817	0.5087278119799025	-0.002980685543120809	0.9556505533871392	0.9642843973834901	False	True
ENSG00000256139	13.0	5.0	3.0	869.0	0.4948216340621404	0.49575976919059483	-0.0009381351284544204	0.9558897461831007	0.9644477214206163	False	True
ENSG00000249951	12.0	8.0	3.0	565.0	0.48849557522123893	0.4896144719903037	-0.0011188967690647922	0.9575699874143423	0.9658279535076127	False	True
Tmem179	3.0	1.0	3.0	85.0	0.5058823529411764	0.5087278119799025	-0.002845459038726017	0.9581496831665768	0.9662130777812646	False	True
RAB3B	15.0	7.0	3.0	2690.0	0.4929368029739777	0.4934425690262815	-0.000505766052303791	0.9581559220878862	0.9662130777812646	False	True
ENSG00000287481	4.0	2.0	3.0	270.0	0.5	0.49844079415967346	0.0015592058403265385	0.9591334959824128	0.9670424897513265	False	True
Tbrg4	3.0	2.0	3.0	114.0	0.49122807017543857	0.48905374605939295	0.002174324116045623	0.9629579708545833	0.9701664776240471	False	True
Map3k7	6.0	3.0	3.0	291.0	0.49828178694158076	0.49694082044585064	0.0013409664957301226	0.9635085500576193	0.970668903320117	False	True
KCNA7	6.0	5.0	3.0	329.0	0.48936170212765956	0.48810784093054793	0.0012538611971116276	0.9637097031253605	0.9708454104048294	False	True
Ciao1	3.0	1.0	3.0	141.0	0.5106382978723404	0.5087278119799025	0.0019104858924379187	0.9638056656824399	0.9709159414530704	False	True
Mgat4a	5.0	2.0	3.0	684.0	0.489766081871345	0.48893909558844567	0.0008269862828993446	0.9654882312821567	0.9722444401405435	False	True
Phtf2	5.0	3.0	3.0	208.0	0.5	0.49857047746554123	0.0014295225344587714	0.967109426036809	0.9735625467529586	False	True
Lamp2	4.0	2.0	3.0	185.0	0.4918918918918919	0.49340190524855604	-0.0015100133566641194	0.9672318148621294	0.973633359871575	False	True
ENSG00000260206	4.0	3.0	3.0	130.0	0.47692307692307695	0.4752176761960087	0.0017054007270682625	0.9689406357398549	0.9750386995026135	False	True
ENSG00000289160	5.0	2.0	3.0	190.0	0.49473684210526314	0.4960925815679072	-0.0013557394626440566	0.9701849700970342	0.9759496331714936	False	True
4632427E13Rik	5.0	3.0	3.0	1086.0	0.4696132596685083	0.47016779007293247	-0.0005545304044241584	0.9707929497954215	0.9764562131457524	False	True
Sac3d1	4.0	2.0	3.0	480.0	0.5020833333333333	0.502909114181714	-0.0008257808483806972	0.9711352320934928	0.9766954655335206	False	True
GIRGL	3.0	3.0	3.0	227.0	0.4801762114537445	0.4813739713274004	-0.0011977598736558903	0.9711888972000495	0.9767231833115569	False	True
AKR1C8	6.0	4.0	3.0	399.0	0.49122807017543857	0.4920743834613515	-0.0008463132859129474	0.9730251229153711	0.9783331982661134	False	True
Rexo4	4.0	2.0	3.0	221.0	0.502262443438914	0.5033647187277067	-0.0011022752887926979	0.9738550173810492	0.9790360715617045	False	True
ENSG00000260401	3.0	2.0	3.0	130.0	0.46153846153846156	0.4629359339672292	-0.0013974724287676432	0.9745077842969138	0.979534394043173	False	True
HMSD	4.0	2.0	3.0	135.0	0.4888888888888889	0.4875419297237202	0.001346959165168693	0.9750221377026148	0.979840812283939	False	True
Rcbtb1	4.0	2.0	3.0	423.0	0.5011820330969267	0.5004243188829819	0.0007577142139447712	0.9751357409672295	0.9799023379337924	False	True
Zbtb10	4.0	2.0	3.0	163.0	0.5030674846625767	0.5042195234067991	-0.0011520387442224278	0.9765315842019124	0.9810678594843067	False	True
CCER2	6.0	4.0	3.0	314.0	0.49044585987261147	0.4896639494947294	0.0007819103778820558	0.9778879468346653	0.982245900046149	False	True
Tardbp	5.0	2.0	3.0	360.0	0.5055555555555555	0.504842846817937	0.0007127087376185282	0.9784225153631254	0.9827037048295753	False	True
Asb7	6.0	3.0	3.0	218.0	0.4908256880733945	0.4899885948346649	0.0008370932387296026	0.9802750927966999	0.9841681003834096	False	True
ENSG00000226438	7.0	5.0	3.0	571.0	0.4973730297723292	0.496877016886976	0.0004960128853532253	0.9810875031982027	0.9849044521642274	False	True
Stim2	5.0	3.0	3.0	221.0	0.497737556561086	0.49851723697194833	-0.000779680410862349	0.9815053622040597	0.9852446308820029	False	True
ENSG00000254571	4.0	3.0	3.0	147.0	0.4897959183673469	0.4907048467993547	-0.0009089284320077939	0.9824127353235099	0.9859438451792903	False	True
ENSG00000284633	5.0	5.0	3.0	194.0	0.4793814432989691	0.47860715320714414	0.0007742900918249473	0.9827758116435417	0.9862024136420307	False	True
Fam131a	4.0	2.0	3.0	211.0	0.5023696682464455	0.501762399302975	0.0006072689434705181	0.9859242182149385	0.988488508578432	False	True
Sgcz	4.0	3.0	3.0	120.0	0.49166666666666664	0.49243430765159746	-0.0007676409849308174	0.9865801370727773	0.9889060419690294	False	True
LMBR1	34.0	10.0	3.0	48401.0	0.48563046218053346	0.4856667945039472	-3.633232341371251e-05	0.9872400080753319	0.9894349325548736	False	True
SLCO6A1	11.0	6.0	3.0	2722.0	0.4801616458486407	0.48002141704774043	0.00014022880090025502	0.9883162357586374	0.990327859902767	False	True
ENSG00000257925	10.0	4.0	3.0	501.0	0.47904191616766467	0.4793626489816412	-0.0003207328139765431	0.9885346421167212	0.9904936566989936	False	True
TRIM7-AS1	5.0	3.0	3.0	168.0	0.49404761904761907	0.49359890283417734	0.0004487162134417244	0.9907184126227208	0.9922531688004754	False	True
Arrb2	3.0	1.0	3.0	165.0	0.509090909090909	0.5087278119799025	0.0003630971110065717	0.9925561999806647	0.9936982292164339	False	True
ENSG00000253288	4.0	2.0	3.0	121.0	0.49586776859504134	0.49621887024908806	-0.000351101654046726	0.9938368360980256	0.9947940079351408	False	True
ENSG00000267786	6.0	4.0	3.0	243.0	0.48559670781893005	0.4857943406873632	-0.00019763286843316186	0.9950818137596994	0.9958270538374074	False	True
LINC01485	3.0	2.0	3.0	102.0	0.46078431372549017	0.4604846014163419	0.0002997123091482701	0.9951545671496937	0.9958465893686858	False	True
ENSG00000267723	10.0	6.0	3.0	1137.0	0.48988566402814426	0.489970627122407	-8.496309426275772e-05	0.9954273746444573	0.9960909189475842	False	True
R3hdm1	6.0	3.0	3.0	2470.0	0.4902834008097166	0.49033750450098845	-5.410369127184511e-05	0.9957083485236382	0.9962408840757301	False	True
ENSG00000286131	10.0	6.0	3.0	3047.0	0.4778470626846078	0.47789506823792716	-4.800555331935241e-05	0.995767270068999	0.9962481760109682	False	True
LINC02773	4.0	4.0	3.0	297.0	0.4882154882154882	0.48817338979517055	4.209842031765998e-05	0.9988419282925497	0.9989754276146953	False	True
Tsbp1	3.0	2.0	2.0	14131.0	0.5707310169131696	0.4849965964041729	0.08573442050899671	1.95526154201688e-92	3.5238974274836976e-91	False	False
WWOX	56.0	14.0	2.0	265547.0	0.5029279185982143	0.4859014623804826	0.01702645621773169	5.458948120917889e-69	7.459698463993529e-68	False	False
RMST	17.0	5.0	2.0	49060.0	0.45615572768039137	0.4934553026060259	-0.037299574925634515	2.4345331026043552e-61	2.9992774459645026e-60	False	False
Csde1	6.0	3.0	2.0	7544.0	0.39620890774125134	0.4878247355846561	-0.09161582784340477	4.638754459818013e-57	5.355106390437858e-56	False	False
LINC01687	7.0	4.0	2.0	8513.0	0.5567954892517326	0.48521998438423886	0.07157550486749376	7.310604356388432e-40	6.170229235151662e-39	False	False
Mir99ahg	6.0	3.0	2.0	6111.0	0.42529864179348714	0.5053465940391317	-0.0800479522456446	6.113098197168564e-36	4.7334761806097236e-35	False	False
MIR142HG	10.0	2.0	2.0	9999.0	0.5165516551655166	0.4571150447849822	0.05943661038053438	8.188927794608486e-33	5.868391753213494e-32	False	False
ENSG00000253762	7.0	2.0	2.0	3729.0	0.581657280772325	0.4902827591088948	0.09137452166343024	6.272521199414489e-29	4.0857656802941e-28	False	False
ENSG00000267284	15.0	9.0	2.0	7235.0	0.5476157567380788	0.482649462204123	0.0649662945339558	1.9924722474019777e-28	1.2797999851767382e-27	False	False
Smc6	6.0	3.0	2.0	5080.0	0.4137795275590551	0.4887183088652318	-0.0749387813061767	1.1950541009475872e-26	7.314403596753472e-26	False	False
NDST4	7.0	4.0	2.0	5039.0	0.5632069855129986	0.48801192641879465	0.07519505909420399	1.2812152436080504e-26	7.832788944378301e-26	False	False
CSMD3	17.0	5.0	2.0	6608.0	0.42493946731234866	0.4901988557045428	-0.06525938839219414	2.62474346049922e-26	1.590618344259448e-25	False	False
